Major,Year,Term,Course Name,track_year,unique_id
Computer Science + Astronomy,Second Year,First Semester,ANTH 272,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,First Semester,ASTR 310,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,Second Semester,ASTR 404,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,First Semester,CS 361,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,Second Semester,CS 421,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,First Semester,CS 374,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,Second Semester,HIST 245,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,First Semester,AAS 283,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,Second Semester,RST 120,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,First Semester,ENGL 219,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Third Year,Second Semester,MATH 415,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,First Semester,ASTR 404,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,Second Semester,ASTR 122,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,First Semester,CS 125,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,Second Semester,CS 466,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,First Semester,THEA 210,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,Second Semester,AAS 200,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,First Semester,EALC 120,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,Second Semester,ECON 513,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,First Semester,BADM 395,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,Fourth Year,Second Semester,CMN 368,2018,9a0b65e5-aaef-454b-b64c-f0305ed205e2
Computer Science + Astronomy,First Year,First Semester,TSM 430,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,Second Semester,CS 128,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,First Semester,CS 100,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,Second Semester,CS 173,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,First Semester,CS 124,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,Second Semester,MATH 231,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,First Semester,MATH 220,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,Second Semester,PHYS 211,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,First Semester,ANTH 259,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,Second Semester,GGIS 104,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,First Semester,ASTR 210,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,Second Semester,CS 340,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,First Semester,CS 222,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,Second Semester,MATH 241,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,First Semester,CS 225,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,Second Semester,PHYS 212,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,First Semester,MATH 257,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,Second Semester,HIST 260,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Second Year,First Semester,ENGL 206,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,First Semester,ASTR 310,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,Second Semester,ASTR 404,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,First Semester,CS 361,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,Second Semester,CS 421,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,First Semester,CS 374,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,Second Semester,RST 335,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,First Semester,LA 221,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,Second Semester,ENGL 150,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,First Semester,REL 224,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Third Year,Second Semester,ME 445,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,First Semester,ASTR 404,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,Second Semester,ASTR 405,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,First Semester,CS 233,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,Second Semester,CS 599,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,First Semester,EPSY 202,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,Second Semester,REL 223,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,First Semester,LLS 260,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,Second Semester,SPAN 141,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,First Semester,CMN 396,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,Fourth Year,Second Semester,CHEM 105,2019,788df803-c6c3-4e57-9596-3e1986310fcd
Computer Science + Astronomy,First Year,First Semester,MATH 234,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,Second Semester,CS 128,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,First Semester,CS 100,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,Second Semester,CS 173,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,First Semester,CS 124,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,Second Semester,MATH 231,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,First Semester,MATH 220,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,Second Semester,PHYS 211,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,First Semester,PSYC 230,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,Second Semester,IS 145,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,First Semester,ASTR 210,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,Second Semester,CS 340,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,First Semester,CS 222,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,Second Semester,MATH 241,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,First Semester,CS 225,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,Second Semester,PHYS 212,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,First Semester,MATH 257,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,Second Semester,PHIL 230,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Second Year,First Semester,SAME 272,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,First Semester,ASTR 310,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,Second Semester,ASTR 404,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,First Semester,CS 361,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,Second Semester,CS 421,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,First Semester,CS 374,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,Second Semester,AFRO 134,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,First Semester,CWL 322,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,Second Semester,PSYC 103,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,First Semester,ANTH 102,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Third Year,Second Semester,SPED 595,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,First Semester,ASTR 404,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,Second Semester,ASTR 390,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,First Semester,CS 199,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,Second Semester,CS 413,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,First Semester,ENVS 101,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,Second Semester,PHIL 250,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,First Semester,AIS 275,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,Second Semester,AE 590,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,First Semester,HIST 172,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,Fourth Year,Second Semester,CHBE 510,2020,ad5b8fc9-2c3b-4ce6-8810-1833efdb8a17
Computer Science + Astronomy,First Year,First Semester,ECON 590,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,Second Semester,CS 128,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,First Semester,CS 100,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,Second Semester,CS 173,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,First Semester,CS 124,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,Second Semester,MATH 231,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,First Semester,MATH 220,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,Second Semester,PHYS 211,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,First Semester,ANTH 180,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,Second Semester,LLS 240,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,First Semester,ASTR 210,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,Second Semester,CS 340,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,First Semester,CS 222,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,Second Semester,MATH 241,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,First Semester,CS 225,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,Second Semester,PHYS 212,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,First Semester,MATH 257,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,Second Semester,NS 120,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Second Year,First Semester,SOC 380,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,First Semester,ASTR 310,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,Second Semester,ASTR 404,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,First Semester,CS 361,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,Second Semester,CS 421,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,First Semester,CS 374,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,Second Semester,ECON 103,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,First Semester,HK 300,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,Second Semester,HDFS 225,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,First Semester,MUS 133,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Third Year,Second Semester,PSYC 570,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,First Semester,ASTR 404,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,Second Semester,ASTR 406,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,First Semester,CS 101,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,Second Semester,CS 126,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,First Semester,ADV 378,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,Second Semester,AAS 402,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,First Semester,CWL 210,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,Second Semester,THEA 175,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,First Semester,NRES 210,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,Fourth Year,Second Semester,HIST 120,2021,1552ebb5-985f-4ee6-8ada-adce93e4f476
Computer Science + Astronomy,First Year,First Semester,ARTD 595,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,Second Semester,CS 128,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,First Semester,CS 100,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,Second Semester,CS 173,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,First Semester,CS 124,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,Second Semester,MATH 231,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,First Semester,MATH 220,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,Second Semester,PHYS 211,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,First Semester,HK 208,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,Second Semester,RUSS 115,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,First Semester,ASTR 210,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,Second Semester,CS 340,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,First Semester,CS 222,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,Second Semester,MATH 241,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,First Semester,CS 225,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,Second Semester,PHYS 212,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,First Semester,MATH 257,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,Second Semester,HIST 287,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Second Year,First Semester,GWS 263,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,First Semester,ASTR 310,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,Second Semester,ASTR 404,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,First Semester,CS 361,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,Second Semester,CS 421,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,First Semester,CS 374,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,Second Semester,LA 221,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,First Semester,AFST 243,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,Second Semester,GEOL 107,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,First Semester,HIST 290,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Third Year,Second Semester,MUS 505,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,First Semester,ASTR 404,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,Second Semester,ASTR 490,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,First Semester,CS 357,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,Second Semester,CS 461,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,First Semester,REL 231,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,Second Semester,LLS 258,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,First Semester,GWS 270,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,Second Semester,ARTF 199,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,First Semester,ESL 515,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,Fourth Year,Second Semester,CI 499,2022,b827b399-44ba-4887-97a4-b1d30eebf173
Computer Science + Astronomy,First Year,First Semester,ACE 396,2023,a0d0b0b7-b9fe-4dab-8bf1-ab232f3849c5
Computer Science + Astronomy,First Year,Second Semester,CS 128,2023,a0d0b0b7-b9fe-4dab-8bf1-ab232f3849c5
Computer Science + Astronomy,First Year,First Semester,CS 100,2023,a0d0b0b7-b9fe-4dab-8bf1-ab232f3849c5
